diamond_id,shape,size,color,clarity,cut,symmetry,polish,depth_percent,table_percent,meas_length,meas_width,meas_depth,girdle_min,girdle_max,girdle_condition,culet_size,fluor_color,fluor_intensity,has_cert_file,lab,has_video,eye_clean,has_image_file,has_sarineloupe,ratio,is_bgm,shade,milky,Total_Price
164982012,Round,0.36,K,VVS2,Good,Very Good,Very Good,63.1,64.4,4.39,4.42,2.78,,,,N,,Strong,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,314.5
164869992,Round,0.3,I,SI2,Good,Good,Very Good,64.1,59.33,4.16,4.21,2.69,,,,N,,Strong,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,314.5
163433488,Round,0.18,E,VVS2,Very Good,Good,Excellent,61.9,57,3.6,3.63,2.24,M,STK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,314.5
163433467,Round,0.18,E,VS1,Excellent,Very Good,Excellent,59.7,59,3.64,3.68,2.19,M,M,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,314.5
165513293,Round,0.18,E,SI2,Excellent,Excellent,Excellent,62.4,57,3.6,3.62,2.25,TN,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,316.35
166734745,Round,0.18,E,SI2,Excellent,Excellent,Excellent,59.7,59,3.66,3.68,2.19,M,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,316.35
165542387,Round,0.32,E,I2,Good,Very Good,Very Good,64,57.21,4.25,4.28,2.73,,,,N,,Medium,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,316.35
165542554,Round,0.32,E,I2,Good,Very Good,Very Good,63.8,58.89,4.3,4.32,2.75,,,,N,,Medium,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,316.35
164876693,Marquise,0.17,E,VVS2,Very Good,Very Good,Excellent,63.2,59,5.43,2.99,1.89,STK,TK,,N,,Very Slight,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.816,TRUE,None,None,316.35
165546553,Round,0.3,E,I1,Good,Good,Very Good,64,56.92,4.16,4.18,2.67,,,,N,,None,FALSE,NONE,TRUE,No,TRUE,FALSE,0,TRUE,None,None,316.35
165542550,Round,0.32,G,I2,Good,Good,Very Good,64,57.87,4.24,4.26,2.72,,,,N,,None,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,316.35
165542468,Round,0.32,F,I2,Good,Very Good,Very Good,65.6,57.1,4.15,4.2,2.75,,,,N,,Faint,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,316.35
164982101,Round,0.3,J,VVS2,Good,Very Good,Very Good,63.9,54.6,4.17,4.21,2.68,,,,N,,None,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,316.35
164876734,Emerald,0.18,H,VVS2,Very Good,Very Good,Very Good,68.9,75,3.76,2.8,1.93,M,M,,,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.343,TRUE,None,None,316.35
165542461,Round,0.36,I,I3,Good,Very Good,Very Good,64,57.11,4.44,4.47,2.85,,,,N,,None,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,316.35
165542489,Round,0.24,L,VS2,Excellent,Excellent,Excellent,60.4,59,4.01,4.03,2.43,M,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,316.35
164876695,Marquise,0.17,F,VVS1,Very Good,Very Good,Very Good,62.2,62,5.84,2.86,1.78,STK,TK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,2.042,TRUE,None,None,316.35
165883361,Round,0.24,D,SI2,Excellent,Excellent,Very Good,60,60,4.01,4.02,2.41,M,STK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,316.35
165694436,Round,0.18,D,SI1,Excellent,Excellent,Excellent,60.3,57,3.67,3.69,2.22,M,M,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,316.35
165542598,Round,0.32,F,I2,Very Good,Very Good,Very Good,62.8,58.74,4.33,4.35,2.73,,,,N,,Faint,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,316.35
164878448,Round,0.36,K,I1,Very Good,Good,Very Good,61.8,60.52,4.49,4.54,2.79,,,,N,,Faint,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,316.35
167456393,Round,0.24,G,SI1,Excellent,Very Good,Very Good,60.1,57,4.01,4.04,2.42,,,,N,,None,FALSE,GSI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,316.35
164981935,Round,0.34,K,VS2,Excellent,Excellent,Very Good,63,57.04,4.44,4.46,2.8,,,,N,,Medium,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,316.35
165694320,Emerald,0.19,E,VS2,Excellent,Very Good,Excellent,61,72,3.89,2.95,1.8,M,M,,,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.319,TRUE,None,None,316.35
165542562,Round,0.32,F,I2,Good,Good,Very Good,64,57.72,4.27,4.29,2.74,,,,N,,Medium,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,316.35
165542581,Round,0.32,G,I2,Fair,Fair,Very Good,62.8,58.4,4.3,4.35,2.72,,,,N,,Medium,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,316.35
165513069,Round,0.19,D,SI2,Excellent,Excellent,Excellent,60.8,60,3.74,3.76,2.28,M,STK,,N,Blue,Medium,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,316.35
137902521,Round,0.32,E,I1,Excellent,Very Good,Very Good,62.4,58,4.35,4.37,2.72,TN,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,FALSE,None,Unknown,316.35
165789473,Round,0.18,E,SI1,Excellent,Excellent,Excellent,62.7,58,3.6,3.63,2.27,M,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,316.35
164985370,Round,0.3,J,SI1,Very Good,Very Good,Very Good,66.2,53.6,4.11,4.15,2.73,,,,N,,Medium,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,316.35
166735001,Round,0.19,D,SI1,Excellent,Excellent,Very Good,60.8,59,3.71,3.74,2.27,TN,M,,N,Blue,Medium,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,316.35
165542530,Round,0.32,H,I2,Very Good,Very Good,Very Good,64.1,55.74,4.29,4.3,2.75,,,,N,,None,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,316.35
165546399,Round,0.3,J,SI2,Good,Very Good,Very Good,58.8,60.08,4.28,4.31,2.53,,,,N,,None,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,316.35
167521151,Round,0.3,H,SI2,Very Good,Good,Very Good,63.8,58.47,4.2,4.22,2.69,,,,N,,Medium,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,316.35
164981976,Round,0.31,I,VS2,Good,Very Good,Very Good,63.2,52,4.26,4.3,2.7,,,,N,,Medium,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,316.35
165542435,Round,0.32,E,I2,Very Good,Very Good,Very Good,63.9,59.19,4.28,4.32,2.75,,,,N,,Strong,FALSE,NONE,TRUE,No,TRUE,FALSE,0,TRUE,None,None,316.35
153445883,Round,0.3,F,SI2,Good,Very Good,Excellent,66.4,54,4.07,4.16,2.72,TK,VTK,,N,,None,FALSE,IGI,TRUE,No,FALSE,FALSE,0,TRUE,None,None,318.2
153445829,Round,0.3,D,SI2,Fair,Very Good,Excellent,70,56,4.04,4.07,2.84,STK,TK,,N,,None,FALSE,IGI,TRUE,No,TRUE,FALSE,0,TRUE,None,None,318.2
166735246,Round,0.23,H,SI1,Excellent,Excellent,Excellent,61.6,58,3.91,3.93,2.41,M,STK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,318.2
155994515,Round,0.22,H,SI3,Very Good,Very Good,Very Good,0,0,3.74,3.74,2.3,,,,,,Strong,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
155993527,Round,0.19,D,SI2,Very Good,Very Good,Very Good,0,0,3.85,3.88,2.38,,,,,,Medium,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
155921548,Round,0.26,E,I2,Very Good,Very Good,Very Good,0,0,3.88,3.89,2.8,,,,,,Faint,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
155920291,Round,0.19,G,SI2,Very Good,Very Good,Very Good,0,0,3.63,3.68,2.42,,,,,,Faint,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
155920285,Round,0.26,D,I2,Very Good,Very Good,Very Good,0,0,3.83,3.85,2.81,,,,,,Medium,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
155993228,Round,0.22,F,SI3,Very Good,Very Good,Very Good,0,0,3.72,3.74,2.32,,,,,,Strong,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
155921184,Round,0.26,D,I2,Very Good,Very Good,Very Good,0,0,3.85,3.88,2.81,,,,,,Strong,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
155994218,Round,0.22,H,SI3,Very Good,Very Good,Very Good,0,0,3.73,3.74,2.31,,,,,,Faint,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
155994505,Round,0.19,D,SI2,Very Good,Very Good,Very Good,0,0,3.86,3.88,2.38,,,,,,Faint,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
155994293,Round,0.22,F,SI3,Very Good,Very Good,Very Good,0,0,3.76,3.77,2.31,,,,,,Medium,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
164863212,Round,0.23,F,SI1,Very Good,Very Good,Very Good,64.4,59,3.81,3.84,2.46,TK,TK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,318.2
155921459,Round,0.26,D,I2,Very Good,Very Good,Very Good,0,0,3.83,3.88,2.8,,,,,,None,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
155920745,Round,0.26,F,I2,Very Good,Very Good,Very Good,0,0,3.85,3.88,2.8,,,,,,None,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
155993169,Round,0.22,G,SI3,Very Good,Very Good,Very Good,0,0,3.77,3.78,2.3,,,,,,Medium,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
155921327,Round,0.26,F,I2,Very Good,Very Good,Very Good,0,0,3.8,3.85,2.81,,,,,,Faint,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
165878562,Round,0.23,D,SI1,Very Good,Very Good,Very Good,61.8,59,3.88,3.89,2.4,M,STK,,N,,Strong,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,318.2
160059154,Marquise,0.18,G,SI1,,Good,Very Good,69.4,57,6.06,2.76,1.92,TK,XTK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,2.196,TRUE,None,None,318.2
164869979,Round,0.31,K,SI1,Very Good,Very Good,Very Good,62.5,57.74,4.27,4.28,2.67,,,,N,,None,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,318.2
165945105,Round,0.19,I,SI2,Very Good,Good,Very Good,60,59.45,3.7,3.72,2.22,,,,N,,Faint,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,318.2
155993865,Round,0.22,G,SI3,Very Good,Very Good,Very Good,0,0,3.72,3.73,2.32,,,,,,Faint,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
155993892,Round,0.19,F,SI2,Very Good,Very Good,Very Good,0,0,3.84,3.85,2.36,,,,,,None,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
165515164,Round,0.15,G,VS2,Very Good,Excellent,Good,62.6,57,3.43,3.46,2.16,M,STK,,N,,Faint,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,318.2
155920168,Round,0.26,E,I2,Very Good,Very Good,Very Good,0,0,3.84,3.85,2.81,,,,,,Medium,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
155920187,Round,0.26,D,I2,Very Good,Very Good,Very Good,0,0,3.88,3.88,2.8,,,,,,Faint,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
155993823,Round,0.22,E,SI3,Very Good,Very Good,Very Good,0,0,3.71,3.74,2.3,,,,,,Strong,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
155993176,Round,0.22,E,SI3,Very Good,Very Good,Very Good,0,0,3.7,3.71,2.31,,,,,,Faint,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
155993274,Round,0.19,E,SI2,Very Good,Very Good,Very Good,0,0,3.83,3.86,2.34,,,,,,Faint,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
163652081,Marquise,0.18,G,SI1,,Good,Very Good,66.9,55,5.91,2.8,1.87,M,VTK,,N,,Faint,FALSE,GIA,TRUE,Yes,TRUE,FALSE,2.111,TRUE,None,None,318.2
157040805,Pear,0.18,F,SI1,,Good,Good,57,62,5.08,3.13,1.79,TK,XTK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,1.623,TRUE,None,None,318.2
155743978,Pear,0.18,F,SI1,,Good,Good,62.2,60,5.12,3.05,1.9,,,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,1.679,TRUE,None,None,318.2
164870140,Round,0.33,J,SI1,Very Good,Very Good,Very Good,63.6,55.07,4.34,4.36,2.77,,,,N,,Medium,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,318.2
158193761,Pear,0.18,F,SI1,,Good,Very Good,69.2,59,4.53,3.01,2.08,VTK,XTK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,1.505,TRUE,None,None,318.2
158193712,Pear,0.18,E,SI1,,Good,Very Good,69.6,59,4.58,3.06,2.13,,,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,1.497,TRUE,None,None,318.2
155743991,Marquise,0.18,E,SI1,,Good,Good,57,62,5.58,3.16,1.8,TN,VTK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,1.766,TRUE,None,None,318.2
155994162,Round,0.22,D,SI3,Very Good,Very Good,Very Good,0,0,3.74,3.75,2.32,,,,,,Medium,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
164981952,Round,0.31,J,VS1,Good,Very Good,Very Good,62.7,53.1,4.26,4.3,2.68,,,,N,,None,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,318.2
157040666,Pear,0.18,F,SI1,,Good,Very Good,63.8,66,4.89,3.11,1.98,,,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,1.572,TRUE,None,None,318.2
167456329,Round,0.18,D,SI1,Excellent,Excellent,Excellent,61.8,57,3.66,3.7,2.27,M,M,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,318.2
153445855,Round,0.3,F,SI2,Good,Very Good,Very Good,66,55,4.1,4.13,2.71,STK,VTK,,N,,None,FALSE,IGI,TRUE,No,TRUE,FALSE,0,TRUE,Unknown,None,318.2
163566369,Round,0.18,D,VS1,Very Good,Excellent,Excellent,62.3,57,3.62,3.65,2.26,M,M,,N,,Very Slight,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,318.2
155994153,Round,0.22,F,SI3,Very Good,Very Good,Very Good,0,0,3.71,3.72,2.3,,,,,,Faint,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
155994227,Round,0.22,D,SI3,Very Good,Very Good,Very Good,0,0,3.74,3.74,2.31,,,,,,None,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
155993483,Round,0.22,D,SI3,Very Good,Very Good,Very Good,0,0,3.74,3.79,2.32,,,,,,Faint,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
167010100,Round,0.17,H,SI2,Excellent,Very Good,Very Good,60.4,58.28,3.6,3.61,2.18,,,,N,,None,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,318.2
155993620,Round,0.19,F,SI2,Very Good,Very Good,Very Good,0,0,3.83,3.86,2.3,,,,,,Faint,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
155994276,Round,0.19,E,SI2,Very Good,Very Good,Very Good,0,0,3.85,3.87,2.36,,,,,,Strong,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
155993428,Round,0.22,F,SI3,Very Good,Very Good,Very Good,0,0,3.74,3.76,2.32,,,,,,None,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
155920182,Round,0.19,G,SI2,Very Good,Very Good,Very Good,0,0,3.63,3.63,2.42,,,,,,Medium,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
155994176,Round,0.22,E,SI3,Very Good,Very Good,Very Good,0,0,3.75,3.76,2.3,,,,,,Medium,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
164982122,Round,0.34,M,VVS1,Good,Very Good,Very Good,64,53.3,4.36,4.41,2.81,,,,N,,None,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,318.2
155993960,Round,0.19,D,SI2,Very Good,Very Good,Very Good,0,0,3.78,3.81,2.37,,,,,,None,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
155993459,Round,0.22,G,SI3,Very Good,Very Good,Very Good,0,0,3.73,3.74,2.32,,,,,,Strong,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
166085471,Round,0.22,H,SI1,Excellent,Excellent,Excellent,60.2,58,3.9,3.93,2.35,TN,M,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,318.2
155921517,Round,0.26,E,I2,Very Good,Very Good,Very Good,0,0,3.84,3.88,2.8,,,,,,None,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
155920113,Round,0.19,H,SI2,Very Good,Very Good,Very Good,0,0,3.63,3.64,2.42,,,,,,None,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
155920261,Round,0.26,F,I2,Very Good,Very Good,Very Good,0,0,3.81,3.88,2.81,,,,,,Strong,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
153120692,Marquise,0.31,M,VS2,,Excellent,Very Good,60.9,60,6.88,3.54,2.16,M,TK,,N,,Faint,FALSE,GIA,TRUE,Yes,TRUE,FALSE,1.944,TRUE,None,None,318.2
155993249,Round,0.22,H,SI3,Very Good,Very Good,Very Good,0,0,3.74,3.78,2.3,,,,,,None,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
155920417,Round,0.26,F,I2,Very Good,Very Good,Very Good,0,0,3.85,3.85,2.81,,,,,,Medium,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
164982149,Round,0.32,K,VVS1,Good,Very Good,Very Good,63.2,54.4,4.28,4.32,2.72,,,,N,,None,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,318.2
164981985,Round,0.36,L,SI1,Good,Very Good,Very Good,61.4,53.2,4.53,4.56,2.79,,,,N,,None,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,318.2
163418593,Round,0.23,F,SI1,Excellent,Very Good,Very Good,63.7,59,3.87,3.88,2.47,M,STK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,318.2
163652252,Marquise,0.18,G,SI1,,Good,Good,60.1,56,5.45,3.06,1.84,STK,VTK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,1.781,TRUE,None,None,318.2
155994211,Round,0.22,E,SI3,Very Good,Very Good,Very Good,0,0,3.74,3.75,2.3,,,,,,None,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
165694346,Oval,0.26,I,VVS1,Very Good,Good,Very Good,65.6,61,4.85,3.6,2.36,TN,STK,,N,,Very Slight,FALSE,IGI,TRUE,Yes,TRUE,FALSE,1.347,TRUE,None,None,318.2
165694236,Round,0.18,D,SI1,Excellent,Excellent,Excellent,61.4,60,3.64,3.65,2.24,TN,M,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,318.2
155993933,Round,0.19,F,SI2,Very Good,Very Good,Very Good,0,0,3.8,3.83,2.38,,,,,,Medium,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
155921597,Round,0.19,H,SI2,Very Good,Very Good,Very Good,0,0,3.63,3.69,2.42,,,,,,Faint,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
155920963,Round,0.26,E,I2,Very Good,Very Good,Very Good,0,0,3.85,3.89,2.81,,,,,,Strong,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
155993407,Round,0.19,G,SI2,Very Good,Very Good,Very Good,0,0,3.63,3.63,2.43,,,,,,None,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
155993302,Round,0.19,F,SI2,Very Good,Very Good,Very Good,0,0,3.84,3.86,2.34,,,,,,Strong,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
155993698,Round,0.19,E,SI2,Very Good,Very Good,Very Good,0,0,3.84,3.86,2.35,,,,,,None,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
155994234,Round,0.22,D,SI3,Very Good,Very Good,Very Good,0,0,3.7,3.74,2.31,,,,,,Strong,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
155994179,Round,0.19,D,SI2,Very Good,Very Good,Very Good,0,0,3.83,3.85,2.33,,,,,,Strong,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
165694420,Round,0.18,D,SI1,Excellent,Excellent,Excellent,59.8,60,3.67,3.7,2.2,TN,M,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,318.2
155993891,Round,0.22,H,SI3,Very Good,Very Good,Very Good,0,0,3.78,3.79,2.32,,,,,,Medium,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
155994341,Round,0.22,G,SI3,Very Good,Very Good,Very Good,0,0,3.74,3.77,2.31,,,,,,None,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
155993619,Round,0.19,E,SI2,Very Good,Very Good,Very Good,0,0,3.81,3.84,2.37,,,,,,Medium,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,318.2
164985425,Round,0.32,J,SI1,Good,Fair,Very Good,63.6,53.6,4.28,4.32,2.74,,,,N,,None,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,318.2
166735050,Round,0.18,E,SI1,Excellent,Excellent,Excellent,60.5,58,3.65,3.67,2.21,TN,M,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,318.2
166734842,Round,0.16,I,VVS1,Excellent,Very Good,Very Good,61.8,59,3.48,3.5,2.16,M,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,320.05
166735104,Round,0.17,F,SI2,Excellent,Very Good,Very Good,62.1,58,3.55,3.57,2.21,M,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,320.05
155993772,Round,0.18,G,SI1,Very Good,Very Good,Very Good,0,0,3.87,3.89,2.37,,,,,,Strong,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,320.05
158559327,Round,0.18,H,VVS2,Excellent,Excellent,Excellent,61.1,60,3.64,3.66,2.23,M,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,320.05
164982112,Round,0.36,L,VS1,Good,Very Good,Very Good,61.1,47.6,4.57,4.59,2.8,,,,N,,Faint,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,320.05
165546418,Round,0.23,J,SI1,Good,Very Good,Very Good,58.6,54.4,4.01,4.04,2.36,,,,N,,Medium,FALSE,NONE,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,320.05
164863051,Round,0.23,E,SI1,Very Good,Very Good,Very Good,64.3,57,3.81,3.86,2.47,STK,TK,,N,,None,FALSE,IGI,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,320.05
165889203,Round,0.17,G,SI1,Excellent,Excellent,Excellent,61,56,3.59,3.61,2.2,M,M,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,320.05
165513178,Round,0.18,H,VVS1,Excellent,Excellent,Excellent,60.7,57,3.66,3.68,2.23,M,STK,,N,,Faint,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,320.05
155993212,Round,0.18,H,SI1,Very Good,Very Good,Very Good,0,0,3.86,3.88,2.39,,,,,,Strong,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,320.05
166735076,Round,0.18,G,VS2,Excellent,Very Good,Very Good,59.5,59,3.67,3.69,2.19,M,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,320.05
164243831,Round,0.18,H,VVS1,Excellent,Excellent,Excellent,62.5,57,3.61,3.63,2.26,M,M,,N,,Faint,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,320.05
166734791,Round,0.16,H,VVS1,Excellent,Very Good,Very Good,61.2,58,3.53,3.55,2.17,M,STK,,N,Blue,Medium,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,320.05
155921563,Round,0.18,D,SI2,Very Good,Very Good,Very Good,0,0,3.6,3.63,2.41,,,,,,None,FALSE,NONE,FALSE,,FALSE,FALSE,0,FALSE,Unknown,Unknown,320.05
139622379,Round,0.32,F,I2,Excellent,Excellent,Excellent,61.9,57,4.38,4.41,2.72,M,STK,,N,,None,FALSE,GIA,TRUE,Yes,TRUE,FALSE,0,TRUE,None,None,320.05
